sr,category,district,taluka,village,regno,name,name_confidence,rooms,commercial_value_raw,commercial_value,regulatory_urgency_raw,regulatory_urgency,service_tier,service_tier_score_raw,service_tier_score,value_score,decision_fit,phase1_score,tier
6062,C,South Goa,Salcete,Majorda,HOTS001727,Sharma'S Guest House,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
7854,C,North Goa,Pernem,Arambol,HOTN007493,The Clouds Hotel & Resort,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
9384,B,South Goa,Salcete,Nuvem,HOTS000217,"Gonvoloy, Nuvem, Salcete, South Goa- 403604",high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
7925,C,North Goa,Pernem,Arambol,HOTN004615,Hill Side Guest House,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
238,C,North Goa,Pernem,Mandrem,HOTN000884,Sol Beso,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
3543,C,North Goa,Pernem,Morgim,HOTN004047,Beach Walk Resort,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
9447,B,North Goa,Tiswadi,Panaji,HOTN001330,Mystique Heights,high,25,4.700439718141093,0.5240957019060464,2,0.6666666666666666,2,2,0.6666666666666666,0.6096,1.0,0.6096,Watch
2025,C,North Goa,Tiswadi,Panaji,HOTN001646,Hotel Republica,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
2535,C,North Goa,Pernem,Mandrem,HOTN001490,Ashokaking Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
2917,C,North Goa,Pernem,Mandrem,HOTN002272,Felix Britto Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
3305,C,North Goa,Pernem,Mandrem,HOTN006307,The Ashvem Creek,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
2512,C,North Goa,Tiswadi,Panaji,HOTN002954,Hotel Marva,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1442,C,North Goa,Tiswadi,Panaji,HOTN000533,Hotel La Grande,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1226,C,North Goa,Pernem,Mandrem,HOTN002605,The Regalia,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
6672,C,North Goa,Tiswadi,Panaji,HOTN000605,Paradise Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
4038,C,South Goa,Salcete,Margao,HOTS000290,Hotel Tanish,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
3068,C,North Goa,Pernem,Morgim,HOTN003467,Hotel Nifa,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1668,C,North Goa,Pernem,Morgim,HOTN001984,Wenzet Cottages,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
946,C,North Goa,Pernem,Arambol,HOTN002538,Rooh Grand Hotel,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1019,C,South Goa,Salcete,Margao,HOTS000051,Hotel Sunaina,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
5358,C,North Goa,Pernem,Morgim,HOTN005669,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
7225,A,North Goa,Tiswadi,Panaji,HOTN001025,L Hotel Eden,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
8671,B,South Goa,Salcete,Benaulim,HOTS000636,Treehouse Stamp,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
2221,C,South Goa,Salcete,Benaulim,HOTS000450,Oshin Holiday Care Cottages,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
3466,C,North Goa,Pernem,Mandrem,HOTN003055,Boomerang Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
979,C,South Goa,Salcete,Colva,HOTS000184,Vailankani Cottages,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1568,C,North Goa,Pernem,Mandrem,HOTN003373,Ashvem Beach Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
650,B,North Goa,Tiswadi,Panaji,HOTN000397,Panjim Inn,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
4914,C,North Goa,Pernem,Morgim,HOTN006730,Bedzzz Morjim,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
3804,C,South Goa,Salcete,Colva,HOTS000257,Hotel O'Dets,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
3886,B,South Goa,Salcete,Majorda,HOTS000543,A E Exports Private Limited,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
5706,C,North Goa,Pernem,Mandrem,HOTN004207,Maargit Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1755,C,North Goa,Pernem,Morgim,HOTN002682,White Wood Resort & Spa,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
409,C,North Goa,Pernem,Arambol,HOTN002511,Durga Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
5070,B,North Goa,Tiswadi,Panaji,HOTN001206,Syscotel,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
488,C,North Goa,Pernem,Morgim,HOTN000105,Sai Sandys Guest House,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
482,C,North Goa,Tiswadi,Panaji,HOTN000235,Pastina Beach Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
2429,B,North Goa,Pernem,Morgim,HOTN004356,24,low,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
1938,B,North Goa,Tiswadi,Panaji,HOTN001086,Hotel Ashok Plaza,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
2338,C,North Goa,Pernem,Querim,HOTN004742,Palm Paradise Resort,high,24,4.643856189774724,0.5177866785393516,2,0.6666666666666666,2,2,0.6666666666666666,0.6071,1.0,0.6071,Watch
3052,C,North Goa,Pernem,Pernem,HOTN001609,Villa Vailankani,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,2,2,0.6666666666666666,0.6045,1.0,0.6045,Watch
6293,C,South Goa,Salcete,Colva,HOTS000453,Colva Tavern Pvt Ltd,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,2,2,0.6666666666666666,0.6045,1.0,0.6045,Watch
3906,C,South Goa,Salcete,Colva,HOTS000984,"Ambeaxir Sernabatim, Colva, Salcete, South Goa-",high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,2,2,0.6666666666666666,0.6045,1.0,0.6045,Watch
571,C,North Goa,Pernem,Pernem,HOTN001516,Pleasure Beach Resorts,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,2,2,0.6666666666666666,0.6045,1.0,0.6045,Watch
6087,C,South Goa,Salcete,Margao,HOTS000999,Sunrise Hotel,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,2,2,0.6666666666666666,0.6045,1.0,0.6045,Watch
3706,C,North Goa,Pernem,Morgim,HOTN006209,Arabiansea Beach Resort,high,23,4.584962500721157,0.5112200738910161,2,0.6666666666666666,2,2,0.6666666666666666,0.6045,1.0,0.6045,Watch
6473,B,North Goa,Tiswadi,Panaji,HOTN000335,"Nr. Dona Paula Jetty, Panaji, Tiswadi, North Goa",high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
1056,C,South Goa,Salcete,Colva,HOTS000744,Krishna Beach Resort & Spa,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
5814,C,North Goa,Pernem,Arambol,HOTN007454,Sohum Spirtual Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
2278,C,North Goa,Pernem,Morgim,HOTN002603,La Conceicao,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
7524,C,North Goa,Pernem,Arambol,HOTN005437,22,low,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
258,C,North Goa,Pernem,Morgim,HOTN002602,La Conceicao,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
961,C,South Goa,Salcete,Colva,HOTS000228,Colva Beach Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
6323,C,South Goa,Salcete,Velim,HOTS000712,Dempo River Sal,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
7772,C,North Goa,Tiswadi,Corlim,HOTN007372,Comfort Inn Elite,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
2626,C,North Goa,Tiswadi,Panaji,HOTN000259,Hotel Liberty,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
826,C,North Goa,Pernem,Morgim,HOTN002240,La Vaiencia Beach Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
2132,C,South Goa,Salcete,Benaulim,HOTS000170,"Benaulim Beach, Benaulim, Salcete, South Goa-",high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
433,C,North Goa,Pernem,Mandrem,HOTN002254,Oceans 7 Hotels And Resorts,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
8889,C,South Goa,Salcete,Colva,HOTS000481,Graciano Cottages,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
222,C,North Goa,Tiswadi,Agacaim,HOTN000228,E-Dalian Holiday Village,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
2807,C,North Goa,Pernem,Pernem,HOTN005991,Aruba Luxury Hotel,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
6543,C,North Goa,Tiswadi,Old Goa,HOTN006420,Glory Goan Family Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
1113,C,North Goa,Tiswadi,Panaji,HOTN000678,Hotel Kamal Palace,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
9120,C,South Goa,Salcete,Benaulim,HOTS002051,Mistral By The Sea,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
3973,C,South Goa,Salcete,Margao,HOTS000637,Hill View Hotel,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
2409,C,North Goa,Tiswadi,Calapor,HOTN002500,The Green Resort,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
3870,C,South Goa,Salcete,Betelbatim,HOTS001282,Praia Da Oura,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
8065,B,North Goa,Pernem,Mandrem,HOTN007196,La Palma,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
5966,C,South Goa,Salcete,Margao,HOTS000214,Goa Guest House,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
9505,C,South Goa,Salcete,Colva,HOTS000148,Amigo Plaza,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
380,C,North Goa,Tiswadi,Taleigao,HOTN001633,Prazeres Boutique Hotel,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
3727,C,North Goa,Pernem,Arambol,HOTN006238,Ks In Hotel,high,22,4.523561956057013,0.5043739566162914,2,0.6666666666666666,2,2,0.6666666666666666,0.6017,1.0,0.6017,Watch
1024,C,South Goa,Salcete,Benaulim,HOTS000296,L'Amour Beach Resort,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
928,C,North Goa,Pernem,Morgim,HOTN003093,Rock Bite Luxury Resort,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
3449,C,North Goa,Pernem,Morgim,HOTN004855,Valletta,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
3084,C,North Goa,Pernem,Morgim,HOTN004216,The Upper House,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
247,C,North Goa,Pernem,Arambol,HOTN002366,7 Delca Bello,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
1222,C,North Goa,Tiswadi,Old Goa,HOTN000456,Shubhankar Heritage,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
1622,C,North Goa,Pernem,Mandrem,HOTN003384,La Vera Boutique Hotel,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
2904,C,North Goa,Pernem,Morgim,HOTN001734,Village Resort Morjim,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
449,C,North Goa,Pernem,Mandrem,HOTN001989,North 39,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
6042,C,South Goa,Salcete,Benaulim,HOTS000146,Rosario Inn,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
2781,C,North Goa,Pernem,Arambol,HOTN005967,"341 Madhalawada, Arambol, Pernem, North Goa",high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
7928,C,North Goa,Pernem,Morgim,HOTN004334,Grand Inn Resort,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
516,C,North Goa,Pernem,Morgim,HOTN001571,Pleasure River Front,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
6333,C,South Goa,Salcete,Margao,HOTS000710,Viva Hotel,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
7536,D,North Goa,Pernem,Arambol,HOTN000773,Ms Anant Guest House,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
3283,C,North Goa,Pernem,Morgim,HOTN005396,Bellini Morjim Resort,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
3847,B,South Goa,Salcete,Colva,HOTS001142,Vega,high,21,4.459431618637297,0.4972234693812908,2,0.6666666666666666,2,2,0.6666666666666666,0.5989,1.0,0.5989,Watch
4787,C,North Goa,Pernem,Arambol,HOTN001962,Hilltop Guest House,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
6797,C,North Goa,Pernem,Morgim,HOTN006835,La Prince Suites,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2510,C,North Goa,Pernem,Mandrem,HOTN004237,Larisa Hotel And Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
3455,C,North Goa,Pernem,Morgim,HOTN005735,Ciroc Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1667,C,North Goa,Pernem,Mandrem,HOTN000682,Hotel Garima Of Mandrem,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1046,C,South Goa,Salcete,Colva,HOTS000617,Sukhsagar Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1431,C,North Goa,Tiswadi,Panaji,HOT0000045,Hotel Swapna,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2956,C,North Goa,Pernem,Arambol,HOTN005283,Rama Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
4520,C,North Goa,Pernem,Mandrem,HOTN007248,The Riverside By Baywaves,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
7383,C,North Goa,Tiswadi,Old Goa,HOTN007783,Maharaja Agrashen Bhavan,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
818,C,North Goa,Pernem,Mandrem,HOTN002160,Crystal Serenity,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
3371,C,North Goa,Pernem,Arambol,HOTN005577,"Arambol, Arambol, Pernem, North Goa- 400053",high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1754,C,North Goa,Pernem,Mandrem,HOTN002680,Stone Wood Resort & Spa,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
6245,C,South Goa,Salcete,Margao,HOTS000393,Hotel Surya Palace,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
570,C,North Goa,Pernem,Morgim,HOTN001898,Pleasure Inn,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
827,C,North Goa,Pernem,Arambol,HOTN003241,Casa Obrigado,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1818,C,North Goa,Pernem,Arambol,HOTN002482,Namo Namah Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
3453,C,North Goa,Pernem,Arambol,HOTN003933,Sandbanks Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1660,C,North Goa,Pernem,Arambol,HOTN000201,Villa Oceanic Guest House,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
27,C,South Goa,Salcete,Colva,HOTS000045,Hotel Blonel Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
8094,C,North Goa,Pernem,Arambol,HOTN007131,Jingle Tree Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1037,C,South Goa,Salcete,Margao,HOTS000321,Hotel Good Shepherd,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
6445,C,North Goa,Tiswadi,Taleigao,HOTN002031,Hotel Sea Prince Suites,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2954,C,North Goa,Pernem,Mandrem,HOTN004840,Babu Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1063,C,South Goa,Salcete,Colva,HOTS000676,Vincy Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
6011,C,South Goa,Salcete,Margao,HOTS001055,Xec Residency,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
44,C,North Goa,Tiswadi,Panaji,HOTN001320,Ananaz Hotel,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1711,C,North Goa,Pernem,Mandrem,HOTN003406,La Blanca,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2705,C,North Goa,Pernem,Arambol,HOTN000263,Famafa Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2407,C,North Goa,Pernem,Morgim,HOTN004982,Octave Rococco Morjim,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
7727,C,North Goa,Pernem,Arambol,HOTN004597,Veda5 Wellness Retreat & Spa,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
3807,C,South Goa,Salcete,Margao,HOTS000642,Hotel Red Roof,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2788,C,North Goa,Pernem,Arambol,HOTN003851,Syl Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
6324,C,South Goa,Salcete,Benaulim,HOTS000425,Palm Grove Cottages,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1001,C,South Goa,Salcete,Utorda,HOTS000105,The Village Inn,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
3880,C,South Goa,Salcete,Sernabatim,HOTS000273,Camilsons Beach Resort,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
781,C,North Goa,Pernem,Mandrem,HOTN000777,Hotel Shankar,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2258,B,South Goa,Salcete,Varca,HOTS000403,The Center Court Hotel,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
2139,C,South Goa,Salcete,Benaulim,HOTS000183,Star Of The Sea,high,20,4.392317422778761,0.4897402840421434,2,0.6666666666666666,2,2,0.6666666666666666,0.5959,1.0,0.5959,Watch
1072,B,South Goa,Canacona,Canacona,HOTS000753,Sobit Sarovar Portico,high,48,5.614709844115208,0.6260361738910017,2,0.6666666666666666,3,1,0.3333333333333333,0.5671,1.0,0.5671,Watch
9131,C,South Goa,Mormugao,Mormugao,HOTS000552,Vasco Residency,high,45,5.523561956057013,0.6158732488810825,2,0.6666666666666666,3,1,0.3333333333333333,0.563,1.0,0.563,Watch
330,C,South Goa,Mormugao,Mormugao,HOTS000688,Hotel Manish,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,3,1,0.3333333333333333,0.5616,1.0,0.5616,Watch
2451,D,North Goa,Bardez,Calangute,HOTN002918,Royal Heritage Resort,high,19,4.321928094887363,0.4818919237992582,1,0.3333333333333333,1,3,1.0,0.5594,0.3,0.1678,Watch
1917,B,North Goa,Bardez,Calangute,HOTN000319,Casa Severina,high,19,4.321928094887363,0.4818919237992582,1,0.3333333333333333,1,3,1.0,0.5594,0.3,0.1678,Watch
3434,C,North Goa,Bardez,Candolim,HOTN002598,Down Da Village,high,19,4.321928094887363,0.4818919237992582,1,0.3333333333333333,1,3,1.0,0.5594,0.3,0.1678,Watch
458,C,North Goa,Bardez,Calangute,HOTN000531,Hotel Embassy Suites,high,19,4.321928094887363,0.4818919237992582,1,0.3333333333333333,1,3,1.0,0.5594,0.3,0.1678,Watch
1774,C,North Goa,Bardez,Anjuna,HOTN003308,Prasad Sandeep Chimulkar,high,19,4.321928094887363,0.4818919237992582,1,0.3333333333333333,1,3,1.0,0.5594,0.3,0.1678,Watch
