sr,category,district,taluka,village,regno,name,name_confidence,rooms,commercial_value_raw,commercial_value,regulatory_urgency_raw,regulatory_urgency,service_tier,service_tier_score_raw,service_tier_score,value_score,decision_fit,phase1_score,tier
3365,B,North Goa,Bardez,Calangute,HOTN003590,W S Beach Resort And Spa,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
843,B,North Goa,Bardez,Arpora,HOTN001692,Resort Lagoa Azul,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
7628,A,North Goa,Bardez,Candolim,HOTN000245,Dealturas Resort,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
6953,A,North Goa,Bardez,Calangute,HOTN000582,La Calypso,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
7834,C,North Goa,Bardez,Arpora,HOTN006376,River Deck Baga,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
7904,B,North Goa,Bardez,Arpora,HOTN000577,Abalone Resorts Pvt Ltd,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
4583,B,North Goa,Bardez,Calangute,HOTN002457,Resort De Balneaire,high,50,5.672425341971496,0.632471411054688,2,0.6666666666666666,1,3,1.0,0.7363,1.0,0.7363,Priority
7180,B,North Goa,Bardez,Anjuna,HOTN006507,49,low,49,5.643856189774724,0.6292859708041427,2,0.6666666666666666,1,3,1.0,0.735,1.0,0.735,Priority
7047,B,North Goa,Bardez,Arpora,HOTN001491,Aromiaa Villas,high,49,5.643856189774724,0.6292859708041427,2,0.6666666666666666,1,3,1.0,0.735,1.0,0.735,Priority
4945,B,North Goa,Bardez,Calangute,HOTN001201,Casa De Goa Boutique Resort,high,49,5.643856189774724,0.6292859708041427,2,0.6666666666666666,1,3,1.0,0.735,1.0,0.735,Priority
2026,B,North Goa,Bardez,Calangute,HOTN001738,Azzure By Spree Hotels Goa,high,49,5.643856189774724,0.6292859708041427,2,0.6666666666666666,1,3,1.0,0.735,1.0,0.735,Priority
3516,B,North Goa,Bardez,Calangute,HOTN002359,Bloom Room,high,48,5.614709844115208,0.6260361738910017,2,0.6666666666666666,1,3,1.0,0.7337,1.0,0.7337,Priority
6562,B,North Goa,Bardez,Candolim,HOTN001230,Hotel Citrus Prime,high,48,5.614709844115208,0.6260361738910017,2,0.6666666666666666,1,3,1.0,0.7337,1.0,0.7337,Priority
4720,B,North Goa,Bardez,Mapusa,HOTN001526,Mapusa Residency,high,48,5.614709844115208,0.6260361738910017,2,0.6666666666666666,1,3,1.0,0.7337,1.0,0.7337,Priority
5355,B,North Goa,Bardez,Socorro,HOTN000529,Angels Holiday Resort,high,48,5.614709844115208,0.6260361738910017,2,0.6666666666666666,1,3,1.0,0.7337,1.0,0.7337,Priority
1416,C,North Goa,Bardez,Calangute,HOTN000307,Empire Beach Resort,high,47,5.584962500721157,0.6227193661558074,2,0.6666666666666666,1,3,1.0,0.7324,1.0,0.7324,Priority
6808,C,North Goa,Bardez,Pilerne,HOTN012399,"Batulem Marra, Pilerne, Bardez, North Goa-",high,47,5.584962500721157,0.6227193661558074,2,0.6666666666666666,1,3,1.0,0.7324,1.0,0.7324,Priority
4271,B,North Goa,Bardez,Candolim,HOTN001681,Evoke Lifestyle,high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
750,B,North Goa,Bardez,Arpora,HOTN000512,Rio Residancy,high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
1364,B,North Goa,Bardez,Anjuna,HOTN003507,Country Club De Goa,high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
8090,C,North Goa,Bardez,Candolim,HOTN004661,Evoke Express,high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
1197,B,North Goa,Bardez,Nagoa,HOTN002321,Regenta Central North Goa,high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
4762,C,North Goa,Bardez,Anjuna,HOTN003510,"Chivar Anjuna Vagator, Anjuna, Bardez, North",high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
9455,B,North Goa,Bardez,Calangute,HOTN001385,Sea Breeze Village,high,46,5.554588851677638,0.6193327257839557,2,0.6666666666666666,1,3,1.0,0.7311,1.0,0.7311,Priority
2813,C,North Goa,Bardez,Calangute,HOTN004318,Hotel Centro,high,45,5.523561956057013,0.6158732488810825,2,0.6666666666666666,1,3,1.0,0.7297,1.0,0.7297,Priority
2611,B,North Goa,Bardez,Mapusa,HOTN006810,Hotel Mayura,high,45,5.523561956057013,0.6158732488810825,2,0.6666666666666666,1,3,1.0,0.7297,1.0,0.7297,Priority
5281,A,North Goa,Bardez,Calangute,HOTN000639,Neelams The Glitz,high,45,5.523561956057013,0.6158732488810825,2,0.6666666666666666,1,3,1.0,0.7297,1.0,0.7297,Priority
483,C,North Goa,Bardez,Candolim,HOTN000569,Sea Shell Villas,high,45,5.523561956057013,0.6158732488810825,2,0.6666666666666666,1,3,1.0,0.7297,1.0,0.7297,Priority
8894,B,South Goa,Canacona,Canacona,HOTS001960,Gateway Goa-Palolem,high,98,6.6293566200796095,0.7391685713097846,3,1.0,3,1,0.3333333333333333,0.729,1.0,0.729,Priority
9429,C,South Goa,Mormugao,Velsao,HOTS001119,98,low,98,6.6293566200796095,0.7391685713097846,3,1.0,3,1,0.3333333333333333,0.729,1.0,0.729,Priority
9454,B,North Goa,Bardez,Calangute,HOTN001383,Sea Breeze Beach,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
2514,B,North Goa,Bardez,Calangute,HOTN001589,The Kings Court,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
1960,C,North Goa,Bardez,Calangute,HOTN002130,Rivasa Emerald,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
5146,C,North Goa,Bardez,Anjuna,HOTN006546,Holitel,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
8557,A,South Goa,Mormugao,Cansaulim,HOTS000129,Heritage Village Club,high,97,6.614709844115209,0.737535466155793,3,1.0,3,1,0.3333333333333333,0.7283,1.0,0.7283,Priority
5241,B,North Goa,Bardez,Arpora,HOTN000538,44,low,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
5244,C,North Goa,Bardez,Anjuna,HOTN006722,Grand Continent,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
5382,B,North Goa,Bardez,Anjuna,HOTN000740,Spazio Leisure Resort,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
6832,B,North Goa,Bardez,Anjuna,HOTN002412,Regent Laguna,high,44,5.491853096329675,0.6123377334629608,2,0.6666666666666666,1,3,1.0,0.7283,1.0,0.7283,Priority
6560,B,North Goa,Bardez,Candolim,HOTN002731,Unit Of Coastel Sunview Hotels,high,43,5.459431618637297,0.608722761646082,2,0.6666666666666666,1,3,1.0,0.7268,1.0,0.7268,Priority
480,B,North Goa,Bardez,Candolim,HOTN002132,Seashell Suites & Villas,high,43,5.459431618637297,0.608722761646082,2,0.6666666666666666,1,3,1.0,0.7268,1.0,0.7268,Priority
1261,A,North Goa,Bardez,Socorro,HOTN003343,Ira By Orchid Hotel,high,43,5.459431618637297,0.608722761646082,2,0.6666666666666666,1,3,1.0,0.7268,1.0,0.7268,Priority
2579,C,North Goa,Bardez,Calangute,HOTN003897,Resort Village Royale,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
4513,C,North Goa,Bardez,Penha-De-France,HOTN007155,Sn Blue Hotel,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
2791,C,North Goa,Bardez,Calangute,HOTN003487,Hotel Artistry Suits,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
6546,C,North Goa,Bardez,Calangute,HOTN000838,Alidia Beach Cottages,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
7953,C,North Goa,Bardez,Sangolda,HOTN001355,Sunrise Service Appartment,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
4216,C,North Goa,Bardez,Saligao,HOTN006491,Vilmaris Villa,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
6801,B,North Goa,Bardez,Pilerne,HOTN000657,Hotel Orion,high,42,5.426264754702098,0.6050246797906647,2,0.6666666666666666,1,3,1.0,0.7253,1.0,0.7253,Priority
4606,A,North Goa,Bardez,Candolim,HOTN003492,41,low,41,5.392317422778761,0.6012395763069346,2,0.6666666666666666,1,3,1.0,0.7238,1.0,0.7238,Priority
1148,C,North Goa,Bardez,Calangute,HOTN002580,Sia Signature,high,41,5.392317422778761,0.6012395763069346,2,0.6666666666666666,1,3,1.0,0.7238,1.0,0.7238,Priority
1860,B,North Goa,Bardez,Calangute,HOTN002069,41,low,41,5.392317422778761,0.6012395763069346,2,0.6666666666666666,1,3,1.0,0.7238,1.0,0.7238,Priority
2305,C,North Goa,Bardez,Calangute,HOTN002799,Lemonmint Svelton Manor,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
6400,B,North Goa,Bardez,Calangute,HOTN001414,Delta Residency,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
2577,C,North Goa,Bardez,Calangute,HOTN004113,Peninsula Beach Resort,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
7028,C,North Goa,Bardez,Candolim,HOTN012345,Seven Mataluxe,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
4847,C,North Goa,Bardez,Sangolda,HOTN004112,40,low,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
1200,C,North Goa,Bardez,Calangute,HOTN002147,Krish Retreat,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
2633,C,North Goa,Bardez,Pilerne,HOTN005552,Walom Grand Resort,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
1204,B,North Goa,Bardez,Reis-Magos,HOTN001704,Noah Ark,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
410,C,North Goa,Bardez,Parra,HOTN002231,Zone Connect,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
7900,B,North Goa,Bardez,Candolim,HOTN002478,Sinq Prive,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
292,C,North Goa,Bardez,Calangute,HOTN002798,Lemonmint Svelton Manor,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
1111,C,North Goa,Bardez,Mapusa,HOTN000470,Sirsat Lodge,high,40,5.357552004618084,0.5973632567867296,2,0.6666666666666666,1,3,1.0,0.7223,1.0,0.7223,Priority
2586,B,North Goa,Bardez,Calangute,HOTN003934,Rahi Coral Beach Resort,high,39,5.321928094887363,0.5933912160640494,2,0.6666666666666666,1,3,1.0,0.7207,1.0,0.7207,Priority
4246,C,North Goa,Bardez,Calangute,HOTN005549,Amara By The Sea,high,39,5.321928094887363,0.5933912160640494,2,0.6666666666666666,1,3,1.0,0.7207,1.0,0.7207,Priority
6608,C,North Goa,Bardez,Pilerne,HOTN005687,Hue Guh The Porto Candolim,high,39,5.321928094887363,0.5933912160640494,2,0.6666666666666666,1,3,1.0,0.7207,1.0,0.7207,Priority
421,B,North Goa,Bardez,Arpora,HOTN000555,La Sunila Suite Apartment,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
1718,C,North Goa,Bardez,Calangute,HOTN003298,Hotel Golden Sands,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
1362,C,North Goa,Bardez,Calangute,HOTN003525,Carol In Beach Resort Pvt Ltd,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
7274,B,North Goa,Bardez,Arpora,HOTN000706,Acron Waterfront Resort,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
2321,C,North Goa,Bardez,Reis-Magos,HOTN005153,Aqualira,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
291,C,North Goa,Bardez,Calangute,HOTN002784,Krish Holiday Inn,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
4582,C,North Goa,Bardez,Calangute,HOTN002785,Krish Baga,high,38,5.285402218862249,0.5893186067378977,2,0.6666666666666666,1,3,1.0,0.7191,1.0,0.7191,Priority
553,B,North Goa,Bardez,Anjuna,HOTN002450,3102bce,high,37,5.247927513443585,0.5851402036058851,2,0.6666666666666666,1,3,1.0,0.7174,1.0,0.7174,Priority
1436,C,North Goa,Bardez,Calangute,HOTN001318,Sea View Beach Resort,high,37,5.247927513443585,0.5851402036058851,2,0.6666666666666666,1,3,1.0,0.7174,1.0,0.7174,Priority
6578,C,North Goa,Bardez,Candolim,HOTN006398,The Tanisi Hotels And Resorts,high,37,5.247927513443585,0.5851402036058851,2,0.6666666666666666,1,3,1.0,0.7174,1.0,0.7174,Priority
8339,B,North Goa,Bardez,Candolim,HOTN000713,37,low,37,5.247927513443585,0.5851402036058851,2,0.6666666666666666,1,3,1.0,0.7174,1.0,0.7174,Priority
8668,B,South Goa,Mormugao,Cortalim,HOTS000236,81,low,81,6.357552004618085,0.7088625490515209,3,1.0,3,1,0.3333333333333333,0.7169,1.0,0.7169,Priority
4247,C,North Goa,Bardez,Calangute,HOTN001629,The Grand Inn,high,36,5.20945336562895,0.5808503633540624,2,0.6666666666666666,1,3,1.0,0.7157,1.0,0.7157,Priority
4870,C,North Goa,Bardez,Candolim,HOTN006647,Hotel Reemz Perola Do Mar,high,36,5.20945336562895,0.5808503633540624,2,0.6666666666666666,1,3,1.0,0.7157,1.0,0.7157,Priority
55,C,North Goa,Bardez,Calangute,HOT0000063,Hotel Villa Bomfim,high,36,5.20945336562895,0.5808503633540624,2,0.6666666666666666,1,3,1.0,0.7157,1.0,0.7157,Priority
2597,C,North Goa,Bardez,Calangute,HOTN004978,Krish Retreat,high,36,5.20945336562895,0.5808503633540624,2,0.6666666666666666,1,3,1.0,0.7157,1.0,0.7157,Priority
218,B,North Goa,Bardez,Calangute,HOTN000727,Hotel Dona Terezinha Pvt Ltd,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
282,B,North Goa,Bardez,Calangute,HOTN002648,Hotel Sharanam Green Goa,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
9443,C,North Goa,Bardez,Anjuna,HOTN007370,Azara Resort,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
2578,C,North Goa,Bardez,Calangute,HOTN003804,Resort Park Avenue,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
6635,B,North Goa,Bardez,Calangute,HOTN002649,Hotel Sharanam Green Goa,high,35,5.169925001442312,0.5764429787228673,2,0.6666666666666666,1,3,1.0,0.7139,1.0,0.7139,Priority
8718,B,South Goa,Ponda,Ponda,HOTS000077,76,low,76,6.266786540694902,0.6987422640620006,3,1.0,3,1,0.3333333333333333,0.7128,1.0,0.7128,Priority
1644,A,North Goa,Bardez,Candolim,HOTN000614,Lemontree Hotel Candolim,high,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
1207,B,North Goa,Bardez,Mapusa,HOTN000797,Hotel Satya Heera,high,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
3392,C,North Goa,Bardez,Calangute,HOTN005673,Kristal Sand Beach Resort,high,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
2725,C,North Goa,Bardez,Calangute,HOTN004272,"H.No-6/44 A Baga, Calangute, Bardez, North Goa",low,34,5.129283016944966,0.5719114262151767,2,0.6666666666666666,1,3,1.0,0.7121,1.0,0.7121,Priority
9163,A,South Goa,Mormugao,Mormugao,HOTS000090,"Hotel La Paz Gardens Pvt. Ltd. Vasco Da Gama, Mormugao, Mormugao, South Goa",high,74,6.22881869049588,0.6945088756359941,3,1.0,3,1,0.3333333333333333,0.7111,1.0,0.7111,Priority
469,C,North Goa,Bardez,Calangute,HOTN000313,Chalston Hotels Pvt Ltd,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
4840,C,North Goa,Bardez,Anjuna,HOTN003051,Rosetum Brand,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
2450,D,North Goa,Bardez,Calangute,HOTN002927,Santa Monica Resort,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
4662,B,North Goa,Bardez,Arpora,HOTN000317,Bloom Boutique Baga,high,33,5.08746284125034,0.5672485062228366,2,0.6666666666666666,1,3,1.0,0.7102,1.0,0.7102,Priority
2171,B,South Goa,Dharbandora,Collem,HOTS000302,Jungle Village,high,72,6.189824558880018,0.6901610575583452,3,1.0,3,1,0.3333333333333333,0.7094,1.0,0.7094,Priority
8157,C,North Goa,Bardez,Anjuna,HOTN005430,Maior Roma,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
856,B,North Goa,Bardez,Candolim,HOTN002289,Yu Hotel,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
6678,C,North Goa,Bardez,Candolim,HOTN007722,32,low,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
2326,C,North Goa,Bardez,Pilerne,HOTN004079,Wayfarer,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
7818,B,North Goa,Bardez,Candolim,HOTN000867,32,low,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
236,C,North Goa,Bardez,Calangute,HOTN001612,Calangute Residency Annexe,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
3418,C,North Goa,Bardez,Anjuna,HOTN002127,Casa Ahaaha,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
2739,C,North Goa,Bardez,Candolim,HOTN004974,Shalom Indus Residency,high,32,5.044394119358453,0.5624463742131421,2,0.6666666666666666,1,3,1.0,0.7083,1.0,0.7083,Priority
1369,C,North Goa,Bardez,Calangute,HOTN003152,31,low,31,5.0,0.5574964613239559,2,0.6666666666666666,1,3,1.0,0.7063,1.0,0.7063,Priority
6769,B,North Goa,Bardez,Mapusa,HOTN001247,31,low,31,5.0,0.5574964613239559,2,0.6666666666666666,1,3,1.0,0.7063,1.0,0.7063,Priority
4384,C,North Goa,Bardez,Calangute,HOTN003888,Renest Hotels And Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
6876,C,North Goa,Bardez,Nerul,HOTN008314,The Moon Hotel,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
4147,C,North Goa,Bardez,Calangute,HOTN001386,Villa Fatima Beach Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
765,C,North Goa,Bardez,Anjuna,HOTN001513,Orritel Village Square,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1785,C,North Goa,Bardez,Anjuna,HOTN002971,Blu Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1454,B,North Goa,Bardez,Anjuna,HOTN001400,Leoney Resort,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
2559,C,North Goa,Bardez,Anjuna,HOTN004213,Golden Tulip Vagator,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1771,B,North Goa,Bardez,Calangute,HOTN000833,Alor Holiday Resort,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
7469,C,North Goa,Bardez,Anjuna,HOTN003446,M/S Casa Vagator,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
479,C,North Goa,Bardez,Candolim,HOTN002295,Silver Sands Sunshine,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
4869,C,North Goa,Bardez,Anjuna,HOTN002352,Hotel Reemz,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
1173,C,North Goa,Bardez,Calangute,HOTN001345,Hotel Riverside,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
841,C,North Goa,Bardez,Anjuna,HOTN000417,Poonam Guest House,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
7728,C,North Goa,Bardez,Calangute,HOTN003486,"Arpora, Calangute, Bardez, North Goa- 403516",high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
432,C,North Goa,Bardez,Calangute,HOTN000153,Hotel Sea Shore,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
844,B,North Goa,Bardez,Anjuna,HOTN000143,The Grand Leoney Resort,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
881,B,North Goa,Bardez,Calangute,HOTN000873,The Park Calangute Goa,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
217,B,North Goa,Bardez,Candolim,HOTN000794,Dona Alcina Resorts,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
2427,D,North Goa,Bardez,Calangute,HOTN004829,Sea Sapphire,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
5217,C,North Goa,Bardez,Anjuna,HOTN002543,De Amour Hotel,high,30,4.954196310386876,0.5523893823489764,2,0.6666666666666666,1,3,1.0,0.7043,1.0,0.7043,Priority
7472,B,North Goa,Bardez,Calangute,HOTN000409,The Horizon,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
5917,B,North Goa,Bardez,Anjuna,HOTN001451,Bell Bottoms Hotels Pvt Ltd.,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
7357,C,North Goa,Bardez,Sangolda,HOTN005816,Aveeno Villas,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
8223,B,North Goa,Bardez,Calangute,HOTN003005,La Baga Beach Hotel,high,29,4.906890595608519,0.5471148286311095,2,0.6666666666666666,1,3,1.0,0.7022,1.0,0.7022,Priority
9438,C,North Goa,Bardez,Reis-Magos,HOTN002365,Casa De Patio,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
1469,C,North Goa,Bardez,Calangute,HOTN001346,Ancora Beach Resort,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7057,C,North Goa,Bardez,Calangute,HOTN001416,Hotel Plazaa Inn,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
1627,B,North Goa,Bardez,Arpora,HOTN001832,The Park Baga River Goa,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
5246,C,North Goa,Bardez,Anjuna,HOTN006221,Cloud 7,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7050,B,North Goa,Bardez,Penha-De-France,HOTN000318,The Postcard on the Mandovi,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
602,B,North Goa,Bardez,Candolim,HOTN001048,Sunset Beach Resort,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7978,C,North Goa,Bardez,Calangute,HOTN005405,Aaristo Resort,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
7253,C,North Goa,Bardez,Calangute,HOTN008098,Casa Pelegrina,high,28,4.857980995127573,0.5416614427925304,2,0.6666666666666666,1,3,1.0,0.7,1.0,0.7,Priority
2255,A,South Goa,Mormugao,Velsao,HOTS000378,The Queeny,high,60,5.930737337562887,0.6612730157466338,3,1.0,3,1,0.3333333333333333,0.6978,1.0,0.6978,Priority
6611,C,North Goa,Bardez,Assagao,HOTN007721,The Passport Hotel,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
5817,C,North Goa,Bardez,Arpora,HOTN007547,Amazonika,high,27,4.807354922057604,0.5360166714750833,2,0.6666666666666666,1,3,1.0,0.6977,1.0,0.6977,Priority
